,Unnamed: 0.1,Unnamed: 0,cancion,danceability,energy,speachiness,acousticness,tempo,artista,imagenes,urlSpot
605,605,605,La Planta,0.695,0.796,0.0361,0.0174,114.804,Caos,https://i.scdn.co/image/ab67616d0000b27386448f2a4c7f1bc8369308a0,https://open.spotify.com/album/46qlKidNmBw0FSJzFpb8LM
606,606,606,Ese Maldito Momento,0.473,0.713,0.0295,0.195,147.001,Ulises Bueno,https://i.scdn.co/image/ab67616d0000b273e73cfb1faa1d5bde8cc96c08,https://open.spotify.com/album/1rfWo44UYWqM3a99Vknlc3
607,607,607,La Camisa Negra,0.751,0.731,0.0308,0.0838,97.007,Juanes,https://i.scdn.co/image/ab67616d0000b273c091c40987e92a9256d2f210,https://open.spotify.com/album/2HbvQeJXke68tjwOcsj8ne
608,608,608,Rayando el Sol,0.643,0.809,0.028,0.45,112.677,Maná,https://i.scdn.co/image/ab67616d0000b2738f301c227a7a88dd9e9f0dc0,https://open.spotify.com/album/0umE2yr7H5jo91x7xhjoXY
609,609,609,Cuando Pase El Temblor - Remasterizado 2007,0.643,0.539,0.0386,0.123,94.092,Soda Stereo,https://i.scdn.co/image/ab67616d0000b273017ed8a01b6648a9d1fe2f58,https://open.spotify.com/album/75LbseLsPdTkMO9oUD9J8n
610,610,610,Viento,0.566,0.561,0.662,0.84,137.872,Viento En Contra,https://i.scdn.co/image/ab67616d0000b27345e79370daa150b439c6df7b,https://open.spotify.com/album/334iKMxy18zUAoxTbeg6OS
611,611,611,Te quiero,0.61,0.734,0.0332,0.006,84.019,Flex,https://i.scdn.co/image/ab67616d0000b27376e7ff0377b81d012bcc2d1c,https://open.spotify.com/album/2Ofif2lRFHiYsUceUvwAFQ
612,612,612,Adiós,0.815,0.571,0.231,0.0667,75.596,SUPER PESO,https://i.scdn.co/image/ab67616d0000b2734048c9fcbf815b0573b22c69,https://open.spotify.com/album/5tPjRxawgqB46VUj98Kvy8
613,613,613,Soñé - En Vivo,0.627,0.476,0.0282,0.132,83,Zoé,https://i.scdn.co/image/ab67616d0000b2739abba2e4a7600af6c16988a9,https://open.spotify.com/album/5fl6q7SKOuaO2tHXeTaZeV
614,614,614,Lobo-hombre en París,0.637,0.95,0.0736,0.0388,146.29,La Unión,https://i.scdn.co/image/ab67616d0000b27308aef4057b0b7b2a3405b39f,https://open.spotify.com/album/7bYD4tCxzQOzGZmKBKtT3m
615,615,615,Como te extraño mi amor,0.737,0.503,0.0337,0.829,122.129,Leo Dan,https://i.scdn.co/image/ab67616d0000b273e917eb30abd7858880f692c3,https://open.spotify.com/album/6LT09D1zPnXGS3mLvpReVm
616,616,616,A las Nueve,0.625,0.804,0.0268,0.236,129.931,No Te Va Gustar,https://i.scdn.co/image/ab67616d0000b273e73cfb1faa1d5bde8cc96c08,https://open.spotify.com/album/1rfWo44UYWqM3a99Vknlc3
617,617,617,Sabor a Chocolate,0.619,0.896,0.0315,0.223,136.648,Elefante,https://i.scdn.co/image/ab67616d0000b2736bc311ecff7b855508f961c3,https://open.spotify.com/album/5v3tEjfsPvLN3aDawSSx7h
618,618,618,En El Muelle de San Blas,0.64,0.693,0.0235,0.113,97.159,Maná,https://i.scdn.co/image/ab67616d0000b2732f770148868be769ff9f7a90,https://open.spotify.com/album/7ydFJUb1tmZPd6p4xIe10V
619,619,619,Love,0.29,0.612,0.0396,0.746,175.901,OGRE Sound,https://i.scdn.co/image/ab67616d0000b2731ae1f9dc8ac35dfe373bb080,https://open.spotify.com/album/6rXwhbgEy5Kiss3ETnuxuC
620,620,620,A un minuto de ti,0.632,0.819,0.0362,0.109,150.377,Mikel Erentxun,https://i.scdn.co/image/ab67616d0000b2734dd1e647d529501a2a06e543,https://open.spotify.com/album/16RM2JFvsvSSSlylWmxhSV
621,621,621,Te Lo Pido por Favor,0.794,0.553,0.0582,0.343,127.016,Dylan Rodriguez,https://i.scdn.co/image/ab67616d0000b27399e669d9f75266062ea4fd5f,https://open.spotify.com/album/3GYbS13IyGJDqc97IkDFac
622,622,622,Irresponsables,0.73,0.6,0.143,0.023,163.951,Emei,https://i.scdn.co/image/ab67616d0000b273ec9c3c43789f911722c31512,https://open.spotify.com/album/7nMsq0A9k3KjCNBPu2RN3v
623,623,623,Kumbala,0.722,0.368,0.0305,0.0116,120.251,Maldita Vecindad Y Los Hijos Del 5to. Patio,https://i.scdn.co/image/ab67616d0000b273328736ed5cd212182ca2e315,https://open.spotify.com/album/5VJ9cWdT6Kv9UawePqLhCI
624,624,624,Tu Carcel - En Vivo,0.741,0.583,0.0281,0.0325,99.64,Hermanos Espinoza,https://i.scdn.co/image/ab67616d0000b27326ef97df3a0f945ef7809702,https://open.spotify.com/album/6zGGjiyCeY36tgNrxsFrK9
625,625,625,Frijolero,0.774,0.653,0.0361,0.107,95.009,Molotov,https://i.scdn.co/image/ab67616d0000b273fee079615e41899b497a7dda,https://open.spotify.com/album/2AbyDhzuhpMNKEm8johQft
626,626,626,Mentirosa,0.69,0.744,0.299,0.25,179.67,Heblack Oficial,https://i.scdn.co/image/ab67616d0000b27376539ae11943059841d482f4,https://open.spotify.com/album/73D3SBYlUHneMYQmSCWCnl
627,627,627,Arrullo De Estrellas,0.459,0.764,0.0359,0.326,81.503,Zoé,https://i.scdn.co/image/ab67616d0000b273bff746b1e90f1b0cac4690c3,https://open.spotify.com/album/4TpapdpLI8IXzZmmdeMsr7
628,628,628,Labios Compartidos,0.527,0.898,0.0367,0.027,162.058,Maná,https://i.scdn.co/image/ab67616d0000b27306a335c72b44d0bcd4060fcc,https://open.spotify.com/album/6XrpkEuQyfilUHMduKDeuB
629,629,629,Como Eran Las Cosas,0.696,0.445,0.0316,0.463,94.984,Babasónicos,https://i.scdn.co/image/ab67616d0000b273894cafe63e54743a07ece9d3,https://open.spotify.com/album/0DUCdIMPrlfPFPPKsNyzx3
630,630,630,Demoliendo Hoteles,0.616,0.701,0.0629,0.00321,78.983,My Chemical Romance,https://i.scdn.co/image/ab67616d0000b273a89f53c13537b933a43d2600,https://open.spotify.com/album/17utekM9a95MchXbkbh47k
631,631,631,Mariposa tecknicolor,0.509,0.887,0.0392,0.183,145.088,Cati Lazaro,https://i.scdn.co/image/ab67616d0000b27301760d9291c8a82283da1013,https://open.spotify.com/album/3pFykTd3Xwi8jtTrNFJEwa
632,632,632,Soldadito marinero,0.541,0.271,0.0363,0.247,146.531,Kiko y Su Banda,https://i.scdn.co/image/ab67616d0000b27398d24ab9660726c73cb00d37,https://open.spotify.com/album/5fK6T8MLwSTU4H3nJ9pPdU
633,633,633,Te quiero igual,0.931,0.657,0.0573,0.107,131.943,Monchy & Alexandra,https://i.scdn.co/image/f7c00f4c6a2f1c95854ccbe8292c927c640f5fe1,https://open.spotify.com/album/4QVEewz5D2YmstuFp83v0e
634,634,634,Seguir Viviendo Sin Tu Amor,0.679,0.368,0.0251,0.689,104.931,Luis Alberto Spinetta,https://i.scdn.co/image/ab67616d0000b273217ce66ac32c161c7516228c,https://open.spotify.com/album/0sEqp7Del2dp8HmXE8Geqv
635,635,635,Oye Como Va,0.852,0.571,0.0351,0.019,124.007,MJ Songstress,https://i.scdn.co/image/ab67616d0000b273ac544557d5ebb1d349e2f822,https://open.spotify.com/album/3C6zsNP0BlBM4Iz1H5aXhb
636,636,636,La Muralla Verde,0.717,0.837,0.0282,0.155,129.881,Los Enanitos Verdes,https://i.scdn.co/image/ab67616d0000b273c3d72bdf184c8ca79d8a1d0b,https://open.spotify.com/album/3e86fuFCEkoo3c2BESiLvd
637,637,637,Héroe de leyenda,0.698,0.605,0.0302,0.313,134.092,Heroes Del Silencio,https://i.scdn.co/image/ab67616d0000b273b4970974d42cf1086f30edf4,https://open.spotify.com/album/1ybmfBatQowYBzowJxE74Y
638,638,638,Mentira,0.746,0.773,0.0416,0.459,108.341,La Fiera de Ojinaga,https://i.scdn.co/image/ab67616d0000b2732c9264accafff99f31b08416,https://open.spotify.com/album/3dlnuGZK7eT3brv9pgUWFw
639,639,639,Las piedras rodantes,0.556,0.393,0.0319,0.649,98.226,El Tri,https://i.scdn.co/image/ab67616d0000b2734f05ec044e208292dc578d9e,https://open.spotify.com/album/1gk6tISd64foZA1eWwDnNg
640,640,640,En La Ciudad De La Furia - Remasterizado 2007,0.611,0.803,0.0278,0.0823,126.506,Soda Stereo,https://i.scdn.co/image/ab67616d0000b273017ed8a01b6648a9d1fe2f58,https://open.spotify.com/album/75LbseLsPdTkMO9oUD9J8n
641,641,641,El amor después del amor,0.641,0.797,0.0431,0.00357,94.884,Fito Paez,https://i.scdn.co/image/ab67616d0000b273b80f37385bd537d17f9be93a,https://open.spotify.com/album/1nDTw13U4zW8YuelhilKW5
642,642,642,La ingrata,0.748,0.835,0.0351,0.0854,142.942,Café Tacvba,https://i.scdn.co/image/ab67616d0000b2733b9211139eb247b12f6ba6c5,https://open.spotify.com/album/7EJ5pXrSqqfybKyfbvlz84
643,643,643,Lago en el Cielo,0.433,0.018,0.0486,0.992,95.549,LMR Records,https://i.scdn.co/image/ab67616d0000b2738cb313a932887c7aa3ee736a,https://open.spotify.com/album/0kEh3ShUzQElJCnwEIuR7M
644,644,644,Nos Siguen Pegando Abajo,0.6,0.264,0.028,0.818,142.215,Leopoldo Lopez,https://i.scdn.co/image/ab67616d0000b273287498d20e0be3ab24047eac,https://open.spotify.com/album/7fbg5gaenSCqKnyzntZ4t6
645,645,645,Mi Primer Dia Sin Ti,0.526,0.649,0.0241,0.129,83.405,Los Enanitos Verdes,https://i.scdn.co/image/ab67616d0000b27335bf8a2179962114b8ec7585,https://open.spotify.com/album/3y63u5vmuMugqI8lfuUY3a
646,646,646,Estrechez De Corazón,0.656,0.781,0.036,0.00661,130.28,Los Prisioneros,https://i.scdn.co/image/ab67616d0000b273c5246f80d22d902d0be31cbf,https://open.spotify.com/album/62mYqA8S00dcrD42jmml86
647,647,647,Aunque no sea conmigo,0.741,0.453,0.0564,0.658,86.945,Bunbury,https://i.scdn.co/image/ab67616d0000b273a289b923f4384e07e28984b3,https://open.spotify.com/album/6z14BU1sSs5vpswjtNRz5t
648,648,648,El Duelo,0.55,0.848,0.045,0.0568,107.069,La Ley,https://i.scdn.co/image/ab67616d0000b273ebd88db34e2219ca3121fe08,https://open.spotify.com/album/5aocKknfljbM7XK3PWPVRi
649,649,649,Mirala Miralo,0.669,0.889,0.0318,0.0046,122.102,Alejandra Guzman,https://i.scdn.co/image/ab67616d0000b273c70410e00e1a225ddd828f55,https://open.spotify.com/album/5Zb5uLdHzmnIbOBy4zvVwW
650,650,650,Entre dos tierras,0.458,0.746,0.0318,0.0351,166.095,Till Lindemann,https://i.scdn.co/image/ab67616d0000b27349a719f6078c1e3165c9c830,https://open.spotify.com/album/7DAoA2gOvycforLAKyFD8Y
651,651,651,Corazon Espinado (feat. Mana),0.699,0.789,0.0285,0.13,119.959,Santana,https://i.scdn.co/image/ab67616d0000b27305517e4e2defded1e818d3d0,https://open.spotify.com/album/1n12Kl9IoHSk65OcZDutSH
652,652,652,Luna de Miel en la Mano,0.589,0.0458,0.0722,0.974,116.688,Airha,https://i.scdn.co/image/ab67616d0000b27310b67a57f7ca43eb90e0913d,https://open.spotify.com/album/6LQLFCcKYZA43Mp2iIgwj3
653,653,653,La Lola,0.725,0.764,0.115,0.0645,151.985,Café Quijano,https://i.scdn.co/image/ab67616d0000b2732ecf9a1ba059e0e5f65b7076,https://open.spotify.com/album/6UEfKdBxC0Zf9EIbGvK5QY
654,654,654,"Manuel Santillán, el León (Versión Reggae) - Remasterizado 2008",0.765,0.849,0.0287,0.133,107.548,Los Fabulosos Cadillacs,https://i.scdn.co/image/ab67616d0000b2736f41a299791d5833d41d78f2,https://open.spotify.com/album/3ECynr5YW2UuIJFPOGve9H
655,655,655,Te Quiero Comer La Boca,0.829,0.738,0.0613,0.574,114.972,Edwin El Futuro de la Salsa,https://i.scdn.co/image/ab67616d0000b273e1cc6cd42cfcffb337886916,https://open.spotify.com/album/6p6ormF3FF77eaAso3E1Sf
656,656,656,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,0.587,0.639,0.0357,0.395,116.499,Los Auténticos Decadentes,https://i.scdn.co/image/ab67616d0000b273c1748abf863c594a825d8e9b,https://open.spotify.com/album/72XWQY6SO3b4M01tHYsIM7
657,657,657,Obsesión,0.615,0.841,0.0391,0.116,126.975,Miguel Mateos,https://i.scdn.co/image/ab67616d0000b2738a81035d471af2977d434423,https://open.spotify.com/album/4CCxY26bO2H9QJe0Y71l1u
658,658,658,Tren Al Sur,0.675,0.67,0.0514,0.00565,90.23,Los Prisioneros,https://i.scdn.co/image/ab67616d0000b27398daeb6fc14ffafc7abaa4c6,https://open.spotify.com/album/1XqzXn8a7Z15Z5tBSouXcH
659,659,659,Pobre soñador,0.501,0.723,0.0355,0.245,115.245,El Tri,https://i.scdn.co/image/ab67616d0000b2736cb2eae5d5d6ec4e4002d106,https://open.spotify.com/album/1nscC8n3kewpA9DAHybQ9L
660,660,660,Parecemos tontos,0.571,0.543,0.032,0.757,83.025,Bunbury,https://i.scdn.co/image/ab67616d0000b273f7db708cafb6d5a7cf21dd82,https://open.spotify.com/album/0zObufS3YTzW6nvoC5J5aS
661,661,661,Para no olvidar,0.658,0.815,0.105,0.0168,99.276,La Mosca Tse-Tse,https://i.scdn.co/image/ab67616d0000b27360fc79eea7acba5248619f82,https://open.spotify.com/album/4vIw5XspQuPt04VHX5oK5W
662,662,662,Pronta Entrega,0.774,0.615,0.0314,0.181,136.851,Virus,https://i.scdn.co/image/ab67616d0000b273292c1ca632a1e120d1208c95,https://open.spotify.com/album/5K3EGqntkI4To4TKtmIj2r
663,663,663,Beber de Tu Sangre,0.634,0.49,0.0275,0.461,125.326,Los Amantes De Lola,https://i.scdn.co/image/ab67616d0000b273e1f42ce94f61f178cfd9cdda,https://open.spotify.com/album/38l9gB9jzOiWkQaR36ZhUG
664,664,664,La chispa adecuada (Bendecida 3),0.647,0.402,0.0282,0.508,113.27,Heroes Del Silencio,https://i.scdn.co/image/ab67616d0000b2733fbaad810e42dd0eaab4e8e1,https://open.spotify.com/album/5e1v1vALoEYeOLFaFwmxi4
665,665,665,Santa Lucia - Remastered 2005,0.171,0.422,0.0388,0.419,175.606,Orchestra Mandolinistica Italiana,https://i.scdn.co/image/ab67616d0000b2730eb2fdaa0421519c3a200d34,https://open.spotify.com/album/7B9aczfgqcJ7L7yJX5nvp1
666,666,666,Persiana Americana - Remasterizado 2007,0.582,0.915,0.0418,0.149,101.061,Soda Stereo,https://i.scdn.co/image/ab67616d0000b273017ed8a01b6648a9d1fe2f58,https://open.spotify.com/album/75LbseLsPdTkMO9oUD9J8n
667,667,667,La flaca,0.871,0.481,0.0383,0.52,103.063,Jarabe De Palo,https://i.scdn.co/image/ab67616d0000b27347a83522c634e84f937a897e,https://open.spotify.com/album/6mD9lN6mqu4313KpY1RfIp
668,668,668,Sin documentos,0.387,0.972,0.101,0.565,192.387,Los Rodriguez,https://i.scdn.co/image/ab67616d0000b273139d10e0ae979a7b4a811140,https://open.spotify.com/album/1o4bpii08vZJWZUAmn6H1t
669,669,669,La chispa adecuada (feat. León Larregui) - MTV Unplugged,0.521,0.482,0.0291,0.153,115.997,Bunbury,https://i.scdn.co/image/ab67616d0000b273c4b2565b271d850d1feda941,https://open.spotify.com/album/3AO4YRY9r2gQL6GWLtdm7h
670,670,670,El Esqueleto,0.556,0.872,0.174,0.0402,150.339,Victimas Del Doctor Cerebro,https://i.scdn.co/image/ab67616d0000b2737d7da04388ee2413e6d3c404,https://open.spotify.com/album/3qFQ5sXiOUEy0vVMj1LIii
671,671,671,La pachanga,0.681,0.918,0.0508,0.00244,105.031,Vilma Palma e Vampiros,https://i.scdn.co/image/ab67616d0000b2730457ded975a6693ce8fc4392,https://open.spotify.com/album/6xEaCs71qwGCQJiotOycSr
672,672,672,Aún,0.282,0.057,0.0733,0.715,120.188,Nature's Mirror,https://i.scdn.co/image/ab67616d0000b2739b6cff14d6cdf4b6a2be3a4f,https://open.spotify.com/album/6M4Nu5UgX097dxeF2lm9P8
673,673,673,Baracunatana,0.548,0.691,0.0369,0.015,137.145,Heart,https://i.scdn.co/image/ab67616d0000b2739cef5b2e4c9104c678973f44,https://open.spotify.com/album/1LaeNhiUpL3X6N0LcFvuDF
674,674,674,Esa noche,0.738,0.418,0.032,0.768,134.855,Café Tacvba,https://i.scdn.co/image/ab67616d0000b2733b9211139eb247b12f6ba6c5,https://open.spotify.com/album/7EJ5pXrSqqfybKyfbvlz84
675,675,675,Así Es la Vida,0.799,0.664,0.0899,0.134,97.987,Elefante,https://i.scdn.co/image/ab67616d0000b273366b39607999ac39405f187e,https://open.spotify.com/album/0fuY5UnmF59L4xKeRSZFbm
676,676,676,Desde Que,0.724,0.32,0.0627,0.331,134.048,Reyli Barba,https://i.scdn.co/image/ab67616d0000b27351b341dbfd3dbe6747e53112,https://open.spotify.com/album/3BLkomoXh6O4Sp2m9z4tiY
677,677,677,Mujer Amante - Vivo,0.498,0.654,0.0336,0.0149,115.363,Rata Blanca,https://i.scdn.co/image/ab67616d0000b273b50ec7158f3d029815558fce,https://open.spotify.com/album/4ZVdhrTnRFM8OYwB9lp71x
678,678,678,Veneno Vil,0.565,0.608,0.0481,0.0357,160.005,MVP BEATZ,https://i.scdn.co/image/ab67616d0000b273c85f23fe23cd30590da90fcb,https://open.spotify.com/album/5DkX9p3XgMW3dXFRvovJGW
679,679,679,Aquí,0.723,0.615,0.0524,0.0323,157.087,Kali Uchis,https://i.scdn.co/image/ab67616d0000b273044a5466dac00f7b3c570b99,https://open.spotify.com/album/00wSTrFxoSzA7eeS1UxHgd
680,680,680,Ojalá que llueva café,0.569,0.809,0.0406,0.279,115.912,Juan Luis Guerra 4.40,https://i.scdn.co/image/ab67616d0000b27388ada89c4501ac1fe709b314,https://open.spotify.com/album/1wLyFmyTJ8jUb4J6TwC9uc
681,681,681,Tornasol (Vuelves a Ser),0.469,0.926,0.0461,0.00257,154.349,La Gusana Ciega,https://i.scdn.co/image/ab67616d0000b27328957092b45af5464a753ef5,https://open.spotify.com/album/5cc54VNiVL3mwUZxKCELNJ
682,682,682,Lo noto,0.715,0.655,0.0344,0.00958,111.001,Hombres G,https://i.scdn.co/image/ab67616d0000b2731967b4f6322dfa6f113d5fa0,https://open.spotify.com/album/2gCKmsAG21Prjee7ooKE4p
683,683,683,Amargo Adiós,0.607,0.666,0.0407,0.168,139.542,Estrellas de la Academia,https://i.scdn.co/image/ab67616d0000b27346d247042f899255193741a5,https://open.spotify.com/album/6bUP45dmY7WqY5uL3qFW4D
684,684,684,No Dejes Que,0.613,0.898,0.0368,0.429,134.033,Caifanes,https://i.scdn.co/image/ab67616d0000b273bc4d989c48ad5b154fb0781d,https://open.spotify.com/album/1WrK98KVZxkTgMD3a9Kpnl
